arrondissement,nb_pieces,nb_chambres,surface,prix,lien,prix_mc
17,1,,7,84000,https://www.century21.fr/trouver_logement/detail/2097466335/,12000.0
20,2,,44,87250,https://www.century21.fr/trouver_logement/detail/2147496942/,1982.9545454545455
17,1,,12,97000,https://www.century21.fr/trouver_logement/detail/2021032782/,8083.333333333333
17,1,,7,99000,https://www.century21.fr/trouver_logement/detail/2113393383/,14142.857142857143
11,1,,7,105000,https://www.century21.fr/trouver_logement/detail/2159605130/,15000.0
14,1,,8,118000,https://www.century21.fr/trouver_logement/detail/2159780642/,14750.0
18,1,,11,118350,https://www.century21.fr/trouver_logement/detail/2163240922/,10759.09090909091
20,1,,13,130000,https://www.century21.fr/trouver_logement/detail/2021074149/,10000.0
19,1,,15,172000,https://www.century21.fr/trouver_logement/detail/2064819336/,11466.666666666666
19,1,,15,172600,https://www.century21.fr/trouver_logement/detail/2159783470/,11506.666666666666
19,3,,57,174000,https://www.century21.fr/trouver_logement/detail/2009719048/,3052.6315789473683
19,1,,15,177600,https://www.century21.fr/trouver_logement/detail/2159772034/,11840.0
10,1,,15,180000,https://www.century21.fr/trouver_logement/detail/2177134510/,12000.0
10,1,,13,180000,https://www.century21.fr/trouver_logement/detail/2109729514/,13846.153846153846
12,1,,17,181900,https://www.century21.fr/trouver_logement/detail/2163277690/,10700.0
16,1,,11,183000,https://www.century21.fr/trouver_logement/detail/2121906929/,16636.363636363636
18,1,,17,184000,https://www.century21.fr/trouver_logement/detail/2175725043/,10823.529411764706
15,1,,13,184000,https://www.century21.fr/trouver_logement/detail/2096050960/,14153.846153846154
20,1,,16,190000,https://www.century21.fr/trouver_logement/detail/2154728162/,11875.0
10,1,,12,190000,https://www.century21.fr/trouver_logement/detail/2118217862/,15833.333333333334
11,3,,67,200000,https://www.century21.fr/trouver_logement/detail/2122461515/,2985.0746268656717
11,1,,17,200000,https://www.century21.fr/trouver_logement/detail/2013390372/,11764.70588235294
20,1,,18,203300,https://www.century21.fr/trouver_logement/detail/2114783697/,11294.444444444445
18,1,,12,204000,https://www.century21.fr/trouver_logement/detail/2114010007/,17000.0
7,1,,10,212000,https://www.century21.fr/trouver_logement/detail/1987531805/,21200.0
15,1,,14,215000,https://www.century21.fr/trouver_logement/detail/1835734537/,15357.142857142857
17,1,,18,230000,https://www.century21.fr/trouver_logement/detail/2170848201/,12777.777777777777
19,2,,22,230000,https://www.century21.fr/trouver_logement/detail/2158387845/,10454.545454545454
5,2,,17,230000,https://www.century21.fr/trouver_logement/detail/1978800071/,13529.411764705883
11,2,,50,235000,https://www.century21.fr/trouver_logement/detail/2164606470/,4700.0
11,1,,20,235000,https://www.century21.fr/trouver_logement/detail/2077433494/,11750.0
19,1,,29,236000,https://www.century21.fr/trouver_logement/detail/2151100023/,8137.931034482759
11,1,,19,237000,https://www.century21.fr/trouver_logement/detail/2158348065/,12473.684210526315
15,1,,19,239000,https://www.century21.fr/trouver_logement/detail/2160944730/,12578.947368421053
18,2,,29,241000,https://www.century21.fr/trouver_logement/detail/2173911227/,8310.344827586207
20,2,,24,249000,https://www.century21.fr/trouver_logement/detail/2111902354/,10375.0
7,1,,14,254500,https://www.century21.fr/trouver_logement/detail/1989139866/,18178.571428571428
18,2,,29,263500,https://www.century21.fr/trouver_logement/detail/2104165524/,9086.206896551725
11,1,,22,264000,https://www.century21.fr/trouver_logement/detail/2112001419/,12000.0
20,2,,25,265000,https://www.century21.fr/trouver_logement/detail/2106708197/,10600.0
20,2,,27,265000,https://www.century21.fr/trouver_logement/detail/2102406999/,9814.814814814816
17,1,,26,265000,https://www.century21.fr/trouver_logement/detail/1203399247/,10192.307692307691
18,1,,23,268200,https://www.century21.fr/trouver_logement/detail/2153562231/,11660.869565217392
13,1,,27,268500,https://www.century21.fr/trouver_logement/detail/2163910083/,9944.444444444445
18,2,,27,270000,https://www.century21.fr/trouver_logement/detail/2173910606/,10000.0
18,2,,27,270000,https://www.century21.fr/trouver_logement/detail/2173910107/,10000.0
11,1,,17,270000,https://www.century21.fr/trouver_logement/detail/2168484478/,15882.35294117647
14,1,,24,270000,https://www.century21.fr/trouver_logement/detail/2104061939/,11250.0
